Caption,Date,FileURL,Filename,InstaURL,Title,Latitude,Longitude,Address,Notes
"South End Schoolhouse, Southington. Built sometime after 1810, when, according to historicbuildingsct.com, ""the original and smaller [!] schoolhouse on the site, built around 1760, burned down."" #southington #southingtonct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #ig_connecticut #connecticutgram",6/8/15 18:31,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11325087_496241697206437_2002813989_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=101&oh=75e946c0e66c390fcc627f83ccc60b08&oe=5E6C5300,11325087_496241697206437_2002813989_n.jpg,instagram.com/p/3raV0-oeaV,"South End Schoolhouse, Southington",41.5674621,-72.8745094,"572 South End Road, Plantsville CT",
"Marion Schoolhouse, Southington. Built in 1825 as a one-room school when the now quiet village of Marion was a busy commercial/industrial area. Expanded to a two-room school in 1920. Used as a school until the 1960s. Almost torn down in 1997, but saved by local preservationists. Now the building is used as a meeting place for different community groups. It also houses a small museum. #marionct #marion #southington #southingtonct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse",6/7/15 18:21,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11373549_1590264784559938_510879126_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=110&oh=eed0420e2e5062a3f8cef0f2e949903f&oe=5E8096D3,11373549_1590264784559938_510879126_n.jpg,instagram.com/p/3o0enZIeQ7,"Marion Schoolhouse, Southington",41.566908,-72.925218,"1135 Marion Avenue, Southington CT",
"Red-White School, Woodstock. Built in 1873. No, there's nothing red about this schoolhouse; its name comes from an earlier school it was built to replace, which was painted red. #woodstock #woodstockct #northwoodstock #northwoodstockct #ct #Connecticut #newengland #oldschool #oldschoolhouse #schoolhouse #oneroomschool",6/5/15 12:44,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11311635_1521611188061413_9368140_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=101&oh=97f2d87c3257b6cfd2709486db48a372&oe=5E7F7135,11311635_1521611188061413_9368140_n.jpg,instagram.com/p/3jEU-1Ieck,"Red-White School, Woodstock",41.982601,-72.082392,"1701 Route 197, Woodstock CT",
"Jordan Schoolhouse, Waterford. Built in 1740. #waterford #waterfordct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse",6/2/15 18:43,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11380894_402944493211446_761799642_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=106&oh=2ca8d6efcdff819941aa28e59a0923b7&oe=5E6EDD51,11380894_402944493211446_761799642_n.jpg,instagram.com/p/3b-8YlIeUl,"Jordan Schoolhouse, Waterford",41.3414184,-72.1379984,"65 Rope Ferry Road, Waterford CT",
"Canterbury District School, Johnsonville, East Haddam. Built in 1862. This Canterbury schoolhouse was one of many historic buildings moved by Raymond Schmitt in the 1960s to the former mill village of Johnsonville. Schmitt wanted to create a tourist attraction in this section of East Haddam, a plan that didn't exactly work out in the long-term. Today, Johnsonville is known as a ""ghost town"" or ""abandoned village."" And it's for sale. More here: http://www.thesizeofconnecticut.com/2014/09/johnsonville.html?m=1",6/1/15 15:35,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11355731_1615754512045011_817607477_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=103&oh=97d7abf84fbcef8f79daf9c34cdb5697&oe=5E7FBDF7,11355731_1615754512045011_817607477_n.jpg,instagram.com/p/3ZEpCxoee_,"Canterbury District School, Johnsonville, East Haddam",41.494964,-72.4665158,"Johnsonville Road, East Haddam CT",
"Center School, Salem. Built c. 1885. #salem #salemct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse",5/30/15 20:28,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11373596_782016785230417_1968754415_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=101&oh=47aae1b7508864564fc582a443d010f7&oe=5E744112,11373596_782016785230417_1968754415_n.jpg,instagram.com/p/3UckZ8oeXq,"Center School, Salem",41.4922954,-72.276296,"Town Green, Salem CT",
"Green Schoolhouse, Canterbury. Built in 1850. #canterbury #canterburyct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #ig_connecticut #connecticutgram",5/26/15 21:10,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11326292_369051029956290_2107061521_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=106&oh=020983369c5518a9971556666852d07b&oe=5E7E2DCE,11326292_369051029956290_2107061521_n.jpg,instagram.com/p/3KOQBvIea1,"Green Schoolhouse, Canterbury",41.697514,-71.9713462,"Canterbury Green, South Canterbury Rd, Canterbury CT",
"Northwest Middle Haddam School, East Hampton. Built in 1842. Currently the Christ Church Parish Hall. #middlehaddam #middlehaddamct #easthampton #easthamptonct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse",5/23/15 15:14,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11264150_1100585146621891_832767735_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=107&oh=3799c9dd7ab3e2a3c66e9571d102c142&oe=5E679974,11264150_1100585146621891_832767735_n.jpg,instagram.com/p/3B3EuCoebT,"Northwest Middle Haddam School, East Hampton",41.5545527,-72.55036,"66 Middle Haddam Rd, East Hampton CT",
"Pine Grove Schoolhouse, Avon. Built in 1865. #avon #avonct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #ig_connecticut #connecticutgram",5/21/15 22:56,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11254248_1265162716840523_1551891525_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=111&oh=3da0a352fd0e64cc7f98a022e3b341c8&oe=5E89A4B7,11254248_1265162716840523_1551891525_n.jpg,instagram.com/p/29ib3MIeZe,"Pine Grove Schoolhouse, Avon",41.7686315,-72.8598789,"3 Harris Rd, Avon, CT",
"Adams Schoolhouse, Easton. Built c. 1850. #easton #eastonct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #ig_connecticut #connecticutgram #ig_newengland #igersnewengland",5/19/15 19:49,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11296651_450272488483812_257897199_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=100&oh=a9c8b4ded8fb1135fbfb90beca7474f1&oe=5E73E8D7,11296651_450272488483812_257897199_n.jpg,instagram.com/p/24DaD6Iedo,"Adams Schoolhouse, Easton",41.2488206,-73.3029319,"345 Westport Road, Easton CT",
"Adams Academy, Westport. Founded in 1837. Unlike the vast majority of CT's one-room schools, which were built to educate local children, this one was private. Students came from near and far, and ""the majority of [them] continued on to Yale,"" according to the Westport Historical Society. #westport #westportct #ct #Connecticut #cthistory #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse",5/18/15 0:33,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11262833_536197659865392_496114796_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=100&oh=6071ca24e51da96fd0d99b2214068c0d&oe=5E7E997A,11262833_536197659865392_496114796_n.jpg,instagram.com/p/2zaWLlIeYj,"Adams Academy, Westport",41.1399685,-73.3268056,"15 Morningside Drive North, Westport CT",
"Eagleville Schoolhouse, Mansfield. Built in 1837. #mansfield #mansfieldct #storrs #eagleville #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #ig_connecticut #connecticutgram",5/16/15 17:35,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11256761_569011979867944_187017253_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=104&oh=d6077f55ff66783a5e436f3460c5bbd1&oe=5E8CDE92,11256761_569011979867944_187017253_n.jpg,instagram.com/p/2wFr60oed_,"Eagleville Schoolhouse, Mansfield",41.7865351,-72.2766234,"South Eagleville Road and Route 32, Storrs CT",
"Pautipaug Schoolhouse, Franklin. Possibly built in 1798. This one is really hiding, on a residential street that few people who don't live there would drive down. There is (or was?) a local effort to save this little building. https://sites.google.com/a/franklinschoolct.org/the-pautipaug-schoolhouse-project/ #franklin #franklinct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse",5/15/15 20:34,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11265692_1590034101264440_278814623_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=108&oh=dc1e9f874b74a71f8778de2e142afcd7&oe=5E88E794,11265692_1590034101264440_278814623_n.jpg,instagram.com/p/2t1Wj1IecJ,"Pautipaug Schoolhouse, Franklin",41.6262296,-72.1509991,"Whippoorwill Hollow Road, Franklin CT",
"Gull School House, Hebron. Built c. 1790. #hebron #hebronct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #ig_connecticut #connecticutgram #ig_newengland #igersnewengland #ctlove",5/13/15 21:46,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11265877_1736103733283464_1397786177_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=104&oh=633510bcbd3074ead5e98bc5a7368c17&oe=5E7E9BAF,11265877_1736103733283464_1397786177_n.jpg,instagram.com/p/2o0BG4oeba,"Gull School House, Hebron",41.6584169,-72.367393,"8 Marjorie Circle, Hebron CT",
"Stony Hill School, Windsor. Built in 1850, then rebuilt in 1899. #windsor #windsorct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #ig_connecticut #connecticutgram",5/12/15 21:32,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11226644_1466323930326089_515131456_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=105&oh=8235478fa1f0d7fec2fdfb579d48452e&oe=5E7FE022,11226644_1466323930326089_515131456_n.jpg,instagram.com/p/2mNqDFIebr,"Stony Hill School, Windsor",41.8402288,-72.650665,"1195 Windsor Avenue, Windsor CT",
"Center Schoolhouse, Barkhamsted. Built c. 1821. Originally this school was located in the village of Barkhamsted Hollow, which was flooded in the 1940s in the process of creating the Saville Dam (and is still submerged beneath the water of the Barkhamsted Reservoir.) #barkhamsted #barkhamstedct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #ig_connecticut #connecticutgram #ig_newengland #igersnewengland",5/11/15 21:03,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11240697_1601569143414581_1462054814_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=105&oh=613848ca80546f6daf16a4b711c44f50&oe=5E6F5F89,11240697_1601569143414581_1462054814_n.jpg,instagram.com/p/2jlejqoeXc,"Center Schoolhouse, Barkhamsted",41.9279486,-72.9662454,"119 Center Hill Road, Barkhamsted CT",
"Pleasant Valley Schoolhouse, South Windsor. Built in 1862. #southwindsor #southwindsorct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #ig_connecticut #connecticutgram #ctlove",5/7/15 18:15,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11236133_1075922859089011_981626474_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=107&oh=175662dedd6ecb2a9943b80943f4cdff&oe=5E812810,11236133_1075922859089011_981626474_n.jpg,instagram.com/p/2Y_IL0Ieax,"Pleasant Valley Schoolhouse, South Windsor",41.8146907,-72.590104,"771 Ellington Road, South Windsor CT",
"North Branford Hall, North Branford. Built as a schoolhouse in 1870 or possibly earlier, used for several other purposes since then. #northbranford #northbrandordct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #ig_connecticut #connecticutgram #ig_newengland #igersnewengland #ctlove",5/4/15 20:08,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11232496_467538800077430_688792607_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=102&oh=e325541e6d889359bd9bbf076a04942c&oe=5E717D07,11232496_467538800077430_688792607_n.jpg,instagram.com/p/2RdsjuIecU,"North Branford Hall, North Branford",41.3275073,-72.7668893,"1675 Foxon Road, North Branford CT",
"First District School, Harwinton. Built in 1840. #harwinton #harwintonct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse",5/1/15 20:46,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11190331_1602555799990671_1135741987_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=103&oh=be66a43a2e569d605466ec87896ff915&oe=5E73127C,11190331_1602555799990671_1135741987_n.jpg,instagram.com/p/2JzqlHIeQU,"First District School, Harwinton",41.7628631,-73.0580684,"120 South Road, Harwinton CT",
"The Goodwin Schoolhouse, East Hartford. Built in 1821. #easthartford #easthartfordct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse",4/30/15 19:46,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11187057_1611909115722252_512785770_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=100&oh=fc9a5a38e1a91efe36b5becc3dc9ca08&oe=5E73CFBD,11187057_1611909115722252_512785770_n.jpg,instagram.com/p/2HIAUSoeTb,"The Goodwin Schoolhouse, East Hartford",41.7767926,-72.6253075,"Martin Park, Burnside Avenue, East Hartford",
"The Nathan Hale Schoolhouse, New London. The second of two Nathan Hale Schoolhouses in CT. This one was built in 1773 and called the Union School. Hale taught here from 1774 to 1775, when he enlisted in the Army. Today this school and its counterpart in East Haddam are maintained by the SAR. #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse #ctvisit #coastalconnecticut #newlondon #newlondonct #nlct #nathanhale",4/29/15 21:36,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11195595_1389247844735698_805397958_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=110&oh=9218e01d8b9e9e194a46562a42afa5f6&oe=5E83B9D1,11195595_1389247844735698_805397958_n.jpg,instagram.com/p/2EvxC5IeYI,"The Nathan Hale Schoolhouse, New London",41.3546554,-72.0938945,"19 Atlantic Street, New London CT",
"Nathan Hale Schoolhouse, East Haddam. One of two CT schoolhouses named for state hero and Revolutionary War spy Hale, who taught here in the winter of 1773-4. The school was built in 1750. #nathanhale #easthaddam #easthaddamct #moodus #moodusct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse #ctlove #ctvisit",4/28/15 21:56,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11192615_584581021645584_733392207_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=100&oh=1ecf285755d93609b7c3d6f41f9f08cd&oe=5E708815,11192615_584581021645584_733392207_n.jpg,instagram.com/p/2CNM0FoeSe,"Nathan Hale Schoolhouse, East Haddam",41.4550062,-72.4632347,"29 Main St, East Haddam, CT",
"Hurlbutt Street School, Wilton. Built in 1834. #wilton #wiltonct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #ig_connecticut #connecticutgram",4/27/15 12:23,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11190044_665692210226916_1011032579_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=100&oh=b00760cf5ef2e8b05811571a48dc5a8d&oe=5E800D0F,11190044_665692210226916_1011032579_n.jpg,instagram.com/p/1-m1d7oeWD,"Hurlbutt Street School, Wilton",41.2010549,-73.40955,"157 Hurlbutt St, Wilton, CT",
"Road District Schoolhouse, Stonington. Built in the (probably early) 1800s. #stonington #stoningtonct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #ig_connecticut #coastalconnecticut",4/26/15 14:07,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e15/11192742_1381504575512818_1157454687_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=110&oh=1c8443e73248c2ba398057e261a2db9e&oe=5E88E198,11192742_1381504575512818_1157454687_n.jpg,instagram.com/p/18N-b-oeaI,"Road District Schoolhouse, Stonington",41.3728697,-71.9318868,"911 Pequot Trail, Stonington CT",see https://mystoningtonancestors.wordpress.com/2011/05/22/road-district-school/
